proto,service,state,ct_srv_src,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,spkts,dpkts,sbytes,dbytes,sload,dload,sloss,dloss,ackdat,synack,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,ct_dst_src_ltm,ct_state_ttl,rate,sttl,dttl,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,smean,dmean,dur,response_body_len,trans_depth
udp,dns,INT,18,3,3,2,8,0,456,0,165818176.0,0.0,0,0,0.0,0.0,0,0,0,12,72,0,12,8,90909.0902,254.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.1e-05,0,0
udp,dns,INT,18,3,3,3,70,0,3990,0,2961483096.0,0.0,0,0,0.0,0.0,0,0,0,116,630,0,135,70,185556.5872914286,254.0,0.0,0.008857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.1e-05,0,0
udp,dns,INT,18,4,4,1,4,0,228,0,87054544.0,0.0,0,0,0.0,0.0,0,0,0,8,36,0,8,4,95454.54635,254.0,0.0,0.010499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.1e-05,0,0
udp,dns,INT,18,4,4,2,8,0,456,0,358285712.0,0.0,0,0,0.0,0.0,0,0,0,16,72,0,16,8,196428.57075,254.0,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,7e-06,0,0
udp,dns,INT,18,4,4,3,12,0,684,0,261163632.0,0.0,0,0,0.0,0.0,0,0,0,24,108,0,24,12,95454.54635,254.0,0.0,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.1e-05,0,0
udp,dns,INT,18,4,4,4,96,0,5472,0,3696025512.0,0.0,0,0,0.0,0.0,0,0,0,204,864,0,304,96,168860.81627083334,254.0,0.0,0.011083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,2.9e-05,0,0
udp,dns,INT,18,5,4,4,8,0,456,0,456000000.0,0.0,0,0,0.0,0.0,0,0,0,20,72,0,16,8,250000.0006,254.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,4e-06,0,0
udp,dns,INT,18,5,5,2,8,0,456,0,273600000.0,0.0,0,0,0.0,0.0,0,0,0,20,72,0,20,8,150000.0038,254.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1e-05,0,0
udp,dns,INT,18,5,5,3,12,0,684,0,228000000.0,0.0,0,0,0.0,0.0,0,0,0,30,108,0,30,12,83333.33542500001,254.0,0.0,0.012499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.5e-05,0,0
udp,dns,INT,18,5,5,5,24,0,1368,0,1349000000.0,0.0,0,0,0.0,0.0,0,0,0,60,216,0,216,24,246527.77100000004,254.0,0.0,0.005083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,18,6,6,3,12,0,684,0,387600000.0,0.0,0,0,0.0,0.0,0,0,0,48,108,0,36,12,141666.667745,254.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.2e-05,0,0
udp,dns,INT,18,6,6,6,24,0,1368,0,1671999984.0,0.0,0,0,0.0,0.0,0,0,0,78,216,0,228,24,305555.55425,254.0,0.0,0.0055000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,18,7,7,3,84,0,4788,0,3254181792.0,0.0,0,0,0.0,0.0,0,0,0,300,756,0,294,84,169913.41917785714,254.0,0.0,0.008071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.2e-05,0,0
udp,dns,INT,18,7,7,4,112,0,6384,0,3994244128.0,0.0,0,0,0.0,0.0,0,0,0,400,1008,0,392,112,156416.20137785716,254.0,0.0,0.007857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.2e-05,0,0
udp,dns,INT,18,7,7,7,26,0,1482,0,1266666648.0,0.0,0,0,0.0,0.0,0,0,0,91,234,0,234,26,213675.20610769233,254.0,0.0,0.00623076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,18,8,8,8,60,0,3420,0,3020999976.0,0.0,0,0,0.0,0.0,0,0,0,245,540,0,540,60,220833.33263666666,254.0,0.0,0.006699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,18,9,9,9,32,0,1824,0,3249000000.0,0.0,0,0,0.0,0.0,0,0,0,151,288,0,288,32,445312.5011875,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,18,10,10,3,4,0,228,0,228000000.0,0.0,0,0,0.0,0.0,0,0,0,20,36,0,36,4,250000.0006,254.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,4e-06,0,0
udp,dns,INT,18,10,10,4,8,0,456,0,1824000000.0,0.0,0,0,0.0,0.0,0,0,0,40,72,0,72,8,1000000.003,254.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1e-06,0,0
udp,dns,INT,18,10,10,6,12,0,684,0,456000000.0,0.0,0,0,0.0,0.0,0,0,0,60,108,0,108,12,166666.6608,254.0,0.0,0.006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,6e-06,0,0
udp,dns,INT,18,10,10,7,10,0,570,0,253333320.0,0.0,0,0,0.0,0.0,0,0,0,50,90,0,90,10,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,18,10,10,10,52,0,2964,0,2432000000.0,0.0,0,0,0.0,0.0,0,0,0,270,468,0,468,52,205128.20076153846,254.0,0.0,0.006076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,18,11,11,3,12,0,684,0,276363624.0,0.0,0,0,0.0,0.0,0,0,0,66,108,0,87,12,101010.09870000002,254.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.1e-05,0,0
udp,dns,INT,18,11,11,8,30,0,1710,0,1594618176.0,0.0,0,0,0.0,0.0,0,0,0,165,270,0,214,30,233131.30878000002,254.0,0.0,0.005666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.1e-05,0,0
udp,dns,INT,18,11,11,11,16,0,912,0,456000000.0,0.0,0,0,0.0,0.0,0,0,0,88,144,0,144,16,125000.0003,254.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,18,12,12,12,24,0,1368,0,684000000.0,0.0,0,0,0.0,0.0,0,0,0,144,216,0,216,24,125000.0003,254.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,18,13,13,13,52,0,2964,0,2140666632.0,0.0,0,0,0.0,0.0,0,0,0,351,468,0,468,52,180555.5539,254.0,0.0,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,18,14,12,12,24,0,1368,0,607999968.0,0.0,0,0,0.0,0.0,0,0,0,168,216,0,240,24,111111.10720000001,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,18,14,14,14,46,0,2622,0,7068000000.0,0.0,0,0,0.0,0.0,0,0,0,336,414,0,414,46,673913.0430086956,254.0,0.0,0.002956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,6e-06,0,0
udp,dns,INT,18,15,15,15,24,0,1368,0,684000000.0,0.0,0,0,0.0,0.0,0,0,0,204,216,0,216,24,125000.0003,254.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,18,16,16,7,14,0,798,0,532000000.0,0.0,0,0,0.0,0.0,0,0,0,112,126,0,126,14,166666.6608,254.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,6e-06,0,0
udp,dns,INT,18,16,16,8,10,0,570,0,464685712.0,0.0,0,0,0.0,0.0,0,0,0,81,90,0,90,10,203809.5227,254.0,0.0,0.0054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,7e-06,0,0
udp,dns,INT,18,16,16,9,18,0,1026,0,410400000.0,0.0,0,0,0.0,0.0,0,0,0,144,162,0,162,18,100000.0025,254.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1e-05,0,0
udp,dns,INT,18,16,16,16,188,0,10716,0,12904799928.0,0.0,0,0,0.0,0.0,0,0,0,1522,1692,0,1692,188,301063.82758829783,254.0,0.0,0.006468085106382979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1e-05,0,0
udp,dns,INT,18,17,16,16,240,0,13680,0,19683999944.0,0.0,0,0,0.0,0.0,0,0,0,1976,2160,0,2160,240,359722.2195483333,254.0,0.0,0.0055000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,18,17,17,17,256,0,14592,0,15678799864.0,0.0,0,0,0.0,0.0,0,0,0,2193,2304,0,2304,256,268619.7893734375,254.0,0.0,0.00659375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,18,18,17,17,34,0,1938,0,969000000.0,0.0,0,0,0.0,0.0,0,0,0,306,306,0,306,34,125000.00030000001,254.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,18,18,18,6,12,0,684,0,456000000.0,0.0,0,0,0.0,0.0,0,0,0,114,108,0,108,12,166666.6608,254.0,0.0,0.006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,6e-06,0,0
udp,dns,INT,18,18,18,7,34,0,1938,0,1570666640.0,0.0,0,0,0.0,0.0,0,0,0,313,306,0,306,34,202614.37191176473,254.0,0.0,0.006529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,18,18,18,8,32,0,1824,0,1108876168.0,0.0,0,0,0.0,0.0,0,0,0,289,288,0,288,32,151984.1271375,254.0,0.0,0.007124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,18,18,18,10,42,0,2394,0,1900000000.0,0.0,0,0,0.0,0.0,0,0,0,380,378,0,378,42,198412.699,254.0,0.0,0.005142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,6e-06,0,0
udp,dns,INT,18,18,18,11,58,0,3306,0,8869200000.0,0.0,0,0,0.0,0.0,0,0,0,533,522,0,522,58,670689.6588862069,254.0,0.0,0.0026206896551724135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,5e-06,0,0
udp,dns,INT,18,18,18,12,24,0,1368,0,1824000000.0,0.0,0,0,0.0,0.0,0,0,0,228,216,0,216,24,333333.3215,254.0,0.0,0.0030000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,3e-06,0,0
udp,dns,INT,18,18,18,17,34,0,1938,0,861333288.0,0.0,0,0,0.0,0.0,0,0,0,323,289,0,306,34,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,18,18,18,18,1528,0,87096,0,69091737604.0,0.0,0,0,0.0,0.0,0,0,0,14310,13754,0,13784,1528,198320.63910922775,254.0,0.0,0.007421465968586388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,3.4e-05,0,0
udp,dns,INT,18,19,18,18,306,0,17442,0,11902595096.0,0.0,0,0,0.0,0.0,0,0,0,2893,2754,0,2853,306,170602.4972992157,254.0,0.0,0.008176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,3.2e-05,0,0
udp,dns,INT,18,20,17,17,34,0,1938,0,969000000.0,0.0,0,0,0.0,0.0,0,0,0,289,306,0,306,34,125000.00030000001,254.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,19,1,1,1,10,0,570,0,360999992.0,0.0,0,0,0.0,0.0,0,0,0,6,95,0,95,10,158333.32868,254.0,0.0,0.0076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,19,1,19,1,2,0,446,0,356800000.0,0.0,0,0,0.0,0.0,0,0,0,19,1,0,1,2,200000.0051,254.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0,5e-06,0,0
udp,dns,INT,19,2,2,1,2,0,114,0,91200000.0,0.0,0,0,0.0,0.0,0,0,0,2,19,0,19,2,200000.0051,254.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,5e-06,0,0
udp,dns,INT,19,2,2,2,56,0,3192,0,2782685680.0,0.0,0,0,0.0,0.0,0,0,0,56,548,0,534,56,217942.1740142857,254.0,0.0,0.006714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,19,3,3,3,70,0,3990,0,3103333296.0,0.0,0,0,0.0,0.0,0,0,0,111,689,0,626,70,194444.43999142858,254.0,0.0,0.0064285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,19,4,3,3,18,0,1026,0,618363624.0,0.0,0,0,0.0,0.0,0,0,0,30,171,0,126,18,150673.39933333333,254.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.1e-05,0,0
udp,dns,INT,19,4,4,4,24,0,1368,0,686303016.0,0.0,0,0,0.0,0.0,0,0,0,56,228,0,108,24,125420.87423333334,254.0,0.0,0.00925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.1e-05,0,0
udp,dns,INT,19,5,5,2,16,0,912,0,873309088.0,0.0,0,0,0.0,0.0,0,0,0,40,152,0,96,16,239393.93935,254.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.1e-05,0,0
udp,dns,INT,19,5,5,3,24,0,1368,0,946792200.0,0.0,0,0,0.0,0.0,0,0,0,60,228,0,144,24,173024.888225,254.0,0.0,0.0072499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.1e-05,0,0
udp,dns,INT,19,5,5,5,28,0,1596,0,2406666664.0,0.0,0,0,0.0,0.0,0,0,0,71,266,0,266,28,376984.12040714285,254.0,0.0,0.0030714285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,19,6,5,5,10,0,570,0,253333320.0,0.0,0,0,0.0,0.0,0,0,0,25,95,0,95,10,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,19,6,6,3,6,0,342,0,369142856.0,0.0,0,0,0.0,0.0,0,0,0,18,57,0,57,6,269841.2613,254.0,0.0,0.004333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,7e-06,0,0
udp,dns,INT,19,7,7,2,2,0,114,0,152000000.0,0.0,0,0,0.0,0.0,0,0,0,7,19,0,19,2,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,3e-06,0,0
udp,dns,INT,19,7,7,3,12,0,684,0,319792200.0,0.0,0,0,0.0,0.0,0,0,0,42,114,0,42,12,116883.11555,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.1e-05,0,0
udp,dns,INT,19,7,7,4,16,0,912,0,1989818176.0,0.0,0,0,0.0,0.0,0,0,0,56,152,0,56,16,545454.5466,254.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.1e-05,0,0
udp,dns,INT,19,7,7,7,26,0,1482,0,777190464.0,0.0,0,0,0.0,0.0,0,0,0,99,247,0,247,26,131105.00471538462,254.0,0.0,0.007692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,19,8,8,8,46,0,2622,0,1943066664.0,0.0,0,0,0.0,0.0,0,0,0,184,437,0,437,46,185265.70215217394,254.0,0.0,0.00591304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,19,9,9,2,4,0,228,0,101333328.0,0.0,0,0,0.0,0.0,0,0,0,18,38,0,38,4,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,19,9,9,7,12,0,684,0,912000000.0,0.0,0,0,0.0,0.0,0,0,0,54,114,0,114,12,333333.3215,254.0,0.0,0.0030000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,3e-06,0,0
udp,dns,INT,19,9,9,9,22,0,1254,0,586285688.0,0.0,0,0,0.0,0.0,0,0,0,110,209,0,218,22,116883.11332727272,254.0,0.0,0.008636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,19,10,9,9,14,0,798,0,1064000000.0,0.0,0,0,0.0,0.0,0,0,0,63,133,0,133,14,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,3e-06,0,0
udp,dns,INT,19,10,10,3,6,0,342,0,228000000.0,0.0,0,0,0.0,0.0,0,0,0,30,57,0,60,6,166666.6608,254.0,0.0,0.006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,6e-06,0,0
udp,dns,INT,19,10,10,7,14,0,798,0,1064000000.0,0.0,0,0,0.0,0.0,0,0,0,70,133,0,140,14,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,3e-06,0,0
udp,dns,INT,19,10,10,10,16,0,912,0,405333312.0,0.0,0,0,0.0,0.0,0,0,0,80,152,0,152,16,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,19,11,11,11,36,0,2052,0,1535200000.0,0.0,0,0,0.0,0.0,0,0,0,198,342,0,342,36,187037.03787222222,254.0,0.0,0.005388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,6e-06,0,0
udp,dns,INT,19,12,10,10,18,0,1026,0,820800000.0,0.0,0,0,0.0,0.0,0,0,0,90,171,0,171,18,200000.0051,254.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,5e-06,0,0
udp,dns,INT,19,12,11,11,18,0,1026,0,513000000.0,0.0,0,0,0.0,0.0,0,0,0,99,171,0,171,18,125000.00030000001,254.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,19,12,12,5,4,0,228,0,304000000.0,0.0,0,0,0.0,0.0,0,0,0,24,38,0,38,4,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,3e-06,0,0
udp,dns,INT,19,12,12,7,8,0,456,0,608000000.0,0.0,0,0,0.0,0.0,0,0,0,48,76,0,76,8,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,3e-06,0,0
udp,dns,INT,19,12,12,12,32,0,1824,0,1697333304.0,0.0,0,0,0.0,0.0,0,0,0,195,304,0,304,32,232638.88660625002,254.0,0.0,0.006812499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,19,13,13,6,6,0,342,0,273600000.0,0.0,0,0,0.0,0.0,0,0,0,39,57,0,57,6,200000.00510000004,254.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,5e-06,0,0
udp,dns,INT,19,13,13,7,2,0,114,0,50666664.0,0.0,0,0,0.0,0.0,0,0,0,13,19,0,19,2,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,19,14,14,6,12,0,684,0,303999984.0,0.0,0,0,0.0,0.0,0,0,0,90,114,0,114,12,111111.10720000001,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,19,14,14,8,16,0,912,0,729600000.0,0.0,0,0,0.0,0.0,0,0,0,120,152,0,152,16,200000.0051,254.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,5e-06,0,0
udp,dns,INT,19,14,14,14,94,0,5358,0,3183133296.0,0.0,0,0,0.0,0.0,0,0,0,658,893,0,893,94,148522.4583170213,254.0,0.0,0.0071489361702127665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,19,15,15,15,28,0,1596,0,772666656.0,0.0,0,0,0.0,0.0,0,0,0,212,266,0,266,28,121031.74512857142,254.0,0.0,0.008285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,19,16,14,14,28,0,1596,0,2128000000.0,0.0,0,0,0.0,0.0,0,0,0,196,266,0,266,28,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,3e-06,0,0
udp,dns,INT,19,16,16,16,194,0,11058,0,10085199968.0,0.0,0,0,0.0,0.0,0,0,0,1584,1843,0,1853,194,228006.8680443299,254.0,0.0,0.005412371134020618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,19,17,16,16,160,0,9120,0,4345752320.0,0.0,0,0,0.0,0.0,0,0,0,1344,1520,0,1552,160,119126.982092,254.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,2e-05,0,0
udp,dns,INT,19,17,17,17,290,0,16530,0,12751895128.0,0.0,0,0,0.0,0.0,0,0,0,2550,2755,0,2755,290,192859.87652965516,254.0,0.0,0.006117241379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,19,17,19,17,34,0,1938,0,2584000000.0,0.0,0,0,0.0,0.0,0,0,0,323,289,0,289,34,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,3e-06,0,0
udp,dns,INT,19,18,17,17,136,0,7752,0,7321333288.0,0.0,0,0,0.0,0.0,0,0,0,1241,1292,0,1309,136,236111.10275000002,254.0,0.0,0.0052499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,19,18,18,18,236,0,13452,0,13386133280.0,0.0,0,0,0.0,0.0,0,0,0,2185,2242,0,2242,236,248775.8907177966,254.0,0.0,0.005033898305084746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,19,18,19,18,20,0,1140,0,1140000000.0,0.0,0,0,0.0,0.0,0,0,0,190,180,0,180,20,250000.0006,254.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,4e-06,0,0
udp,dns,INT,19,19,16,16,32,0,1824,0,1216000000.0,0.0,0,0,0.0,0.0,0,0,0,272,304,0,320,32,166666.6608,254.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,6e-06,0,0
udp,dns,INT,19,19,17,17,34,0,1938,0,861333288.0,0.0,0,0,0.0,0.0,0,0,0,289,323,0,323,34,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,19,19,19,6,6,0,342,0,273600000.0,0.0,0,0,0.0,0.0,0,0,0,57,57,0,57,6,200000.00510000004,254.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,5e-06,0,0
udp,dns,INT,19,19,19,7,12,0,684,0,390857136.0,0.0,0,0,0.0,0.0,0,0,0,114,114,0,114,12,142857.1409,254.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,7e-06,0,0
udp,dns,INT,19,19,19,8,18,0,1026,0,760000000.0,0.0,0,0,0.0,0.0,0,0,0,171,171,0,171,18,185185.1786555556,254.0,0.0,0.005666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,6e-06,0,0
udp,dns,INT,19,19,19,9,38,0,2166,0,2736000000.0,0.0,0,0,0.0,0.0,0,0,0,361,361,0,361,38,315789.4725105263,254.0,0.0,0.004526315789473685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,19,19,19,10,42,0,2394,0,1431333328.0,0.0,0,0,0.0,0.0,0,0,0,399,399,0,399,42,149470.89644761904,254.0,0.0,0.006952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,19,19,19,11,24,0,1368,0,779000000.0,0.0,0,0,0.0,0.0,0,0,0,228,228,0,228,24,142361.1104,254.0,0.0,0.007583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,19,19,19,12,18,0,1026,0,481333312.0,0.0,0,0,0.0,0.0,0,0,0,171,171,0,171,18,117283.94648888888,254.0,0.0,0.008666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,19,19,19,13,18,0,1026,0,455999976.0,0.0,0,0,0.0,0.0,0,0,0,171,171,0,171,18,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
